GO:0070060	'de_novo'_actin_filament_nucleation
GO:0003101	regulation_of_systemic_arterial_blood_pressure_by_circulatory_epinephrine_norepinephrine
GO:0001991	regulation_of_systemic_arterial_blood_pressure_by_circulatory_renin_angiotensin
GO:0003100	regulation_of_systemic_arterial_blood_pressure_by_endothelin
GO:0003047	regulation_of_systemic_arterial_blood_pressure_by_epinephrine
GO:0001990	regulation_of_systemic_arterial_blood_pressure_by_hormone
GO:0001980	regulation_of_systemic_arterial_blood_pressure_by_ischemic_conditions
GO:0003086	regulation_of_systemic_arterial_blood_pressure_by_local_renal_renin_angiotensin
GO:0003070	regulation_of_systemic_arterial_blood_pressure_by_neurotransmitter
GO:0003048	regulation_of_systemic_arterial_blood_pressure_by_norepinephrine
GO:0001993	regulation_of_systemic_arterial_blood_pressure_by_norepinephrine_epinephrine
GO:0003045	regulation_of_systemic_arterial_blood_pressure_by_physical_factors
GO:0003081	regulation_of_systemic_arterial_blood_pressure_by_renin_angiotensin
GO:0003046	regulation_of_systemic_arterial_blood_pressure_by_stress_relaxation
GO:0001992	regulation_of_systemic_arterial_blood_pressure_by_vasopressin
GO:0002530	regulation_of_systemic_arterial_blood_pressure_involved_in_acute_phase_response
GO:0003044	regulation_of_systemic_arterial_blood_pressure_mediated_by_a_chemical_signal
GO:0050863	regulation_of_t_cell_activation
GO:2001188	regulation_of_t_cell_activation_via_t_cell_receptor_contact_with_antigen_bound_to_mhc_molecule_on_antigen_presenting_cell
GO:0002667	regulation_of_t_cell_anergy
GO:0002625	regulation_of_t_cell_antigen_processing_and_presentation
GO:0070232	regulation_of_t_cell_apoptotic_process
GO:0010819	regulation_of_t_cell_chemotaxis
GO:2000523	regulation_of_t_cell_costimulation
GO:0002724	regulation_of_t_cell_cytokine_production
GO:0045580	regulation_of_t_cell_differentiation
GO:0033081	regulation_of_t_cell_differentiation_in_thymus
GO:2000407	regulation_of_t_cell_extravasation
GO:0046013	regulation_of_t_cell_homeostatic_proliferation
GO:0001914	regulation_of_t_cell_mediated_cytotoxicity
GO:0002852	regulation_of_t_cell_mediated_cytotoxicity_directed_against_tumor_cell_target
GO:0002840	regulation_of_t_cell_mediated_immune_response_to_tumor_cell
GO:0002709	regulation_of_t_cell_mediated_immunity
GO:2000404	regulation_of_t_cell_migration
GO:0042129	regulation_of_t_cell_proliferation
GO:0050856	regulation_of_t_cell_receptor_signaling_pathway
GO:0002664	regulation_of_t_cell_tolerance_induction
GO:0002846	regulation_of_t_cell_tolerance_induction_to_tumor_cell
GO:1904429	regulation_of_t_circle_formation
GO:2000319	regulation_of_t_helper_17_cell_differentiation
GO:2000455	regulation_of_t_helper_17_cell_extravasation
GO:2000328	regulation_of_t_helper_17_cell_lineage_commitment
GO:2000316	regulation_of_t_helper_17_type_immune_response
GO:2000517	regulation_of_t_helper_1_cell_activation
GO:2000554	regulation_of_t_helper_1_cell_cytokine_production
GO:0045625	regulation_of_t_helper_1_cell_differentiation
GO:0002825	regulation_of_t_helper_1_type_immune_response
GO:2000569	regulation_of_t_helper_2_cell_activation
GO:2000551	regulation_of_t_helper_2_cell_cytokine_production
GO:0045628	regulation_of_t_helper_2_cell_differentiation
GO:0045622	regulation_of_t_helper_cell_differentiation
GO:1904032	regulation_of_t_snare_clustering
GO:1900974	regulation_of_tatiopterin_biosynthetic_process
GO:1900977	regulation_of_tatiopterin_metabolic_process
GO:1902947	regulation_of_tau_protein_kinase_activity
GO:0062089	regulation_of_taurine_biosynthetic_process
GO:0075256	regulation_of_teliospore_formation
GO:0075276	regulation_of_telium_development
GO:0051972	regulation_of_telomerase_activity
GO:1904882	regulation_of_telomerase_catalytic_core_complex_assembly
GO:1904872	regulation_of_telomerase_rna_localization_to_cajal_body
GO:1905661	regulation_of_telomerase_rna_reverse_transcriptase_activity
GO:1904353	regulation_of_telomere_capping
GO:0032204	regulation_of_telomere_maintenance
GO:1904505	regulation_of_telomere_maintenance_in_response_to_dna_damage
GO:0032207	regulation_of_telomere_maintenance_via_recombination
GO:0032213	regulation_of_telomere_maintenance_via_semi_conservative_replication
GO:0032210	regulation_of_telomere_maintenance_via_telomerase
GO:1904356	regulation_of_telomere_maintenance_via_telomere_lengthening
GO:1905838	regulation_of_telomeric_d_loop_disassembly
GO:1904742	regulation_of_telomeric_dna_binding
GO:1904533	regulation_of_telomeric_loop_disassembly
GO:1904418	regulation_of_telomeric_loop_formation
GO:1901580	regulation_of_telomeric_rna_transcription_from_rna_pol_ii_promoter
GO:2001049	regulation_of_tendon_cell_differentiation
GO:1900707	regulation_of_tensidol_a_biosynthetic_process
GO:1900710	regulation_of_tensidol_b_biosynthetic_process
GO:2000331	regulation_of_terminal_button_organization
GO:0031385	regulation_of_termination_of_mating_projection_growth
GO:2000730	regulation_of_termination_of_rna_polymerase_i_transcription
GO:1904594	regulation_of_termination_of_rna_polymerase_ii_transcription
GO:2000804	regulation_of_termination_of_rna_polymerase_ii_transcription,_poly(a)_coupled
GO:1900852	regulation_of_terrequinone_a_biosynthetic_process
GO:2000224	regulation_of_testosterone_biosynthetic_process
GO:2000843	regulation_of_testosterone_secretion
GO:1901463	regulation_of_tetrapyrrole_biosynthetic_process
GO:1901410	regulation_of_tetrapyrrole_biosynthetic_process_from_glutamate
GO:1901413	regulation_of_tetrapyrrole_biosynthetic_process_from_glycine_and_succinyl_coa
GO:1901404	regulation_of_tetrapyrrole_catabolic_process
GO:1901401	regulation_of_tetrapyrrole_metabolic_process
GO:0090067	regulation_of_thalamus_size
GO:0002026	regulation_of_the_force_of_heart_contraction
GO:0086092	regulation_of_the_force_of_heart_contraction_by_cardiac_conduction
GO:0003057	regulation_of_the_force_of_heart_contraction_by_chemical_signal
GO:0014728	regulation_of_the_force_of_skeletal_muscle_contraction
GO:0014729	regulation_of_the_velocity_of_shortening_of_skeletal_muscle_modulating_contraction
GO:0070623	regulation_of_thiamine_biosynthetic_process
GO:0070616	regulation_of_thiamine_diphosphate_biosynthetic_process
GO:1903123	regulation_of_thioredoxin_peroxidase_activity
GO:1905021	regulation_of_threonine_trna_ligase_activity
GO:0070494	regulation_of_thrombin_activated_receptor_signaling_pathway
GO:0010548	regulation_of_thylakoid_membrane_disassembly
GO:0050758	regulation_of_thymidylate_synthase_biosynthetic_process
GO:0035365	regulation_of_thymine_transport
GO:2000398	regulation_of_thymocyte_aggregation
GO:0070243	regulation_of_thymocyte_apoptotic_process
GO:2000410	regulation_of_thymocyte_migration
GO:1904441	regulation_of_thyroid_gland_epithelial_cell_proliferation
GO:2000609	regulation_of_thyroid_hormone_generation
GO:0002155	regulation_of_thyroid_hormone_mediated_signaling_pathway
GO:2000612	regulation_of_thyroid_stimulating_hormone_secretion
GO:1905073	regulation_of_tight_junction_disassembly
GO:0051884	regulation_of_timing_of_anagen
GO:0048504	regulation_of_timing_of_animal_organ_formation
GO:0051794	regulation_of_timing_of_catagen
GO:0048505	regulation_of_timing_of_cell_differentiation
GO:0051887	regulation_of_timing_of_exogen
GO:0048506	regulation_of_timing_of_meristematic_phase_transition
GO:0060164	regulation_of_timing_of_neuron_differentiation
GO:0090709	regulation_of_timing_of_plant_organ_formation
GO:0060165	regulation_of_timing_of_subpallium_neuron_differentiation
GO:0048510	regulation_of_timing_of_transition_from_vegetative_to_reproductive_phase
GO:0002382	regulation_of_tissue_kallikrein_kinin_cascade
GO:0034103	regulation_of_tissue_remodeling
GO:1902171	regulation_of_tocopherol_cyclase_activity
GO:0002643	regulation_of_tolerance_induction
GO:0002652	regulation_of_tolerance_induction_dependent_upon_immune_response
GO:0002655	regulation_of_tolerance_induction_to_nonself_antigen
GO:0002649	regulation_of_tolerance_induction_to_self_antigen
GO:0002843	regulation_of_tolerance_induction_to_tumor_cell
GO:0034167	regulation_of_toll_like_receptor_10_signaling_pathway
GO:0034171	regulation_of_toll_like_receptor_11_signaling_pathway
GO:0034175	regulation_of_toll_like_receptor_12_signaling_pathway
GO:0034179	regulation_of_toll_like_receptor_13_signaling_pathway
GO:2000440	regulation_of_toll_like_receptor_15_signaling_pathway
GO:0034131	regulation_of_toll_like_receptor_1_signaling_pathway
GO:2000443	regulation_of_toll_like_receptor_21_signaling_pathway
GO:0034135	regulation_of_toll_like_receptor_2_signaling_pathway
GO:0034139	regulation_of_toll_like_receptor_3_signaling_pathway
GO:0034143	regulation_of_toll_like_receptor_4_signaling_pathway
GO:0034147	regulation_of_toll_like_receptor_5_signaling_pathway
GO:0034151	regulation_of_toll_like_receptor_6_signaling_pathway
GO:0034155	regulation_of_toll_like_receptor_7_signaling_pathway
GO:0034159	regulation_of_toll_like_receptor_8_signaling_pathway
GO:0034163	regulation_of_toll_like_receptor_9_signaling_pathway
GO:0034121	regulation_of_toll_like_receptor_signaling_pathway
GO:0008592	regulation_of_toll_signaling_pathway
GO:1901434	regulation_of_toluene_catabolic_process
GO:1901437	regulation_of_toluene_metabolic_process
GO:2001035	regulation_of_tongue_muscle_cell_differentiation
GO:0014746	regulation_of_tonic_skeletal_muscle_contraction
GO:0070170	regulation_of_tooth_mineralization
GO:0032006	regulation_of_tor_signaling
GO:1903432	regulation_of_torc1_signaling
GO:1903939	regulation_of_torc2_signaling
GO:0120175	regulation_of_torso_signaling_pathway
GO:1902007	regulation_of_toxin_transport
GO:1903121	regulation_of_trail_activated_apoptotic_signaling_pathway
GO:0032679	regulation_of_trail_production
GO:0099177	regulation_of_trans_synaptic_signaling
GO:0150035	regulation_of_trans_synaptic_signaling_by_bdnf,_modulating_synaptic_transmission
GO:0150036	regulation_of_trans_synaptic_signaling_by_endocannabinoid,_modulating_synaptic_transmission
GO:0006355	regulation_of_transcription,_dna_templated
GO:0010630	regulation_of_transcription,_start_site_selection
GO:0000409	regulation_of_transcription_by_galactose
GO:0046015	regulation_of_transcription_by_glucose
GO:0009373	regulation_of_transcription_by_pheromones
GO:0006356	regulation_of_transcription_by_rna_polymerase_i
GO:0006357	regulation_of_transcription_by_rna_polymerase_ii
GO:0006359	regulation_of_transcription_by_rna_polymerase_iii
GO:1904279	regulation_of_transcription_by_rna_polymerase_v
GO:0090262	regulation_of_transcription_coupled_nucleotide_excision_repair
GO:2001207	regulation_of_transcription_elongation_from_rna_polymerase_i_promoter
GO:0034243	regulation_of_transcription_elongation_from_rna_polymerase_ii_promoter
GO:1901483	regulation_of_transcription_factor_catabolic_process
GO:0061413	regulation_of_transcription_from_rna_polymerase_ii_promoter_by_a_nonfermentable_carbon_source
GO:0000431	regulation_of_transcription_from_rna_polymerase_ii_promoter_by_galactose
GO:0000430	regulation_of_transcription_from_rna_polymerase_ii_promoter_by_glucose
GO:0046019	regulation_of_transcription_from_rna_polymerase_ii_promoter_by_pheromones
GO:0061394	regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_arsenic_containing_substance
GO:0061420	regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_biotin_starvation
GO:1990248	regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_dna_damage
GO:0061418	regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_hypoxia
GO:0034395	regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_iron
GO:0033217	regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_iron_ion_starvation
GO:0043619	regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_oxidative_stress
GO:0043618	regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_stress
GO:0010767	regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_uv_induced_dna_damage
GO:1900094	regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_determination_of_left/right_symmetry
GO:0003258	regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_endocardial_precursor_cell_differentiation
GO:1901213	regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_heart_development
GO:0060994	regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_kidney_development
GO:0010672	regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_meiotic_cell_cycle
GO:0061216	regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_mesonephros_development
GO:0072212	regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_metanephros_development
GO:0003256	regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_myocardial_precursor_cell_differentiation
GO:1902064	regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_spermatogenesis
GO:0075180	regulation_of_transcription_in_response_to_host
GO:1903357	regulation_of_transcription_initiation_from_rna_polymerase_i_promoter
GO:0060260	regulation_of_transcription_initiation_from_rna_polymerase_ii_promoter
GO:0044324	regulation_of_transcription_involved_in_anterior/posterior_axis_specification
GO:0000083	regulation_of_transcription_involved_in_g1/s_transition_of_mitotic_cell_cycle
GO:0000117	regulation_of_transcription_involved_in_g2/m_transition_of_mitotic_cell_cycle
GO:0051037	regulation_of_transcription_involved_in_meiotic_cell_cycle
GO:1901836	regulation_of_transcription_of_nucleolar_large_rrna_by_rna_polymerase_i
GO:0001177	regulation_of_transcription_open_complex_formation_at_rna_polymerase_ii_promoter
GO:2000677	regulation_of_transcription_regulatory_region_dna_binding
GO:0001178	regulation_of_transcriptional_start_site_selection_at_rna_polymerase_ii_promoter
GO:1904298	regulation_of_transcytosis
GO:1903618	regulation_of_transdifferentiation
GO:0150111	regulation_of_transepithelial_transport
GO:0051338	regulation_of_transferase_activity
GO:1904435	regulation_of_transferrin_receptor_binding
GO:1904187	regulation_of_transformation_of_host_cell_by_virus
GO:1901392	regulation_of_transforming_growth_factor_beta1_activation
GO:0032908	regulation_of_transforming_growth_factor_beta1_production
GO:1901395	regulation_of_transforming_growth_factor_beta2_activation
GO:0032909	regulation_of_transforming_growth_factor_beta2_production
GO:1901398	regulation_of_transforming_growth_factor_beta3_activation
GO:0032910	regulation_of_transforming_growth_factor_beta3_production
GO:1901388	regulation_of_transforming_growth_factor_beta_activation
GO:0071634	regulation_of_transforming_growth_factor_beta_production
GO:0017015	regulation_of_transforming_growth_factor_beta_receptor_signaling_pathway
GO:0090013	regulation_of_transforming_growth_factor_beta_receptor_signaling_pathway_involved_in_primitive_streak_formation
GO:0035464	regulation_of_transforming_growth_factor_receptor_beta_signaling_pathway_involved_in_determination_of_left/right_asymmetry
GO:0006417	regulation_of_translation
GO:0045974	regulation_of_translation,_ncrna_mediated
GO:0140245	regulation_of_translation_at_postsynapse
GO:0099578	regulation_of_translation_at_postsynapse,_modulating_synaptic_transmission
GO:0140244	regulation_of_translation_at_presynapse
GO:0099577	regulation_of_translation_at_presynapse,_modulating_synaptic_transmission
GO:0140243	regulation_of_translation_at_synapse
GO:0099547	regulation_of_translation_at_synapse,_modulating_synaptic_transmission
GO:0043143	regulation_of_translation_by_machinery_localization
GO:0036490	regulation_of_translation_in_response_to_endoplasmic_reticulum_stress
GO:0043557	regulation_of_translation_in_response_to_osmotic_stress
GO:0043556	regulation_of_translation_in_response_to_oxidative_stress
GO:0043555	regulation_of_translation_in_response_to_stress
GO:0036491	regulation_of_translation_initiation_in_response_to_endoplasmic_reticulum_stress
